listing_name,listing_price,listing_shipping_price,listing_color,listing_brand,keyword_brand_new,keyword_in_box,keyword_authentic,keyword_rare,keyword_limEdit,keyword_deadstock,keyword_classic,keyword_retro,keyword_vintage,keyword_OG,keyword_lifestyle,keyword_casual,keyword_athletic,keyword_running,keyword_basketball,keyword_low,keyword_mid,keyword_high,keyword_shoes,keyword_sneakers
air jordan 1 low reverse bred red black 553558-605 men size 11,$139,$7.99,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low 'reverse bred' red black 553558-606 size 8-8 100% authentic,$109.99,$9.8,Black,Air Jordan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low sail/black/total orange brushstrokesize13 ds,$165,$14.25,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low se asw carbon fiber. mens size 10. new in box.,$140,$19,Black,Air Jordan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low sneakers men's size 10 in black/particle grey-white 553558-040,$198,$14.95,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
air jordan 1 low sneakers men's size 11 black/particle grey-white 553558-040,$249.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
air jordan 1 low university blue black white size 10 brand new in box!!!,$175,$13.55,Black,Air Jordan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low white gym red black 553560-118 gs youth size 6y new in box,$129.99,$0,Black,Air Jordan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low white lucky green black size 11 men553558-129 new ds in box,$110,$13.55,Black,Air Jordan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"air jordan 1 mid - ""banned"" - black/gym red-white - men's - 8-13",$219.99,$5.99,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"air jordan 1 mid ""hyper royal"" black 554724-077 men's gs shoes sizes",$123.95,$9.8,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
